"startTime";"endTime";"Electricity consumption in Finland"
"2024-06-27T00:00:00.000Z";"2024-06-27T00:15:00.000Z";6599.55
"2024-06-27T00:15:00.000Z";"2024-06-27T00:30:00.000Z";6580.47
"2024-06-27T00:30:00.000Z";"2024-06-27T00:45:00.000Z";6598.48
"2024-06-27T00:45:00.000Z";"2024-06-27T01:00:00.000Z";6544.39
"2024-06-27T01:00:00.000Z";"2024-06-27T01:15:00.000Z";6571.57
"2024-06-27T01:15:00.000Z";"2024-06-27T01:30:00.000Z";6610.71
"2024-06-27T01:30:00.000Z";"2024-06-27T01:45:00.000Z";6613.84
"2024-06-27T01:45:00.000Z";"2024-06-27T02:00:00.000Z";6732.3
"2024-06-27T02:00:00.000Z";"2024-06-27T02:15:00.000Z";6768.19
"2024-06-27T02:15:00.000Z";"2024-06-27T02:30:00.000Z";6817.42
"2024-06-27T02:30:00.000Z";"2024-06-27T02:45:00.000Z";6856.82
"2024-06-27T02:45:00.000Z";"2024-06-27T03:00:00.000Z";7115.03
"2024-06-27T03:00:00.000Z";"2024-06-27T03:15:00.000Z";7280
"2024-06-27T03:15:00.000Z";"2024-06-27T03:30:00.000Z";7412.34
"2024-06-27T03:30:00.000Z";"2024-06-27T03:45:00.000Z";7457.38
"2024-06-27T03:45:00.000Z";"2024-06-27T04:00:00.000Z";7629.41
"2024-06-27T04:00:00.000Z";"2024-06-27T04:15:00.000Z";7775.85
"2024-06-27T04:15:00.000Z";"2024-06-27T04:30:00.000Z";7867.94
"2024-06-27T04:30:00.000Z";"2024-06-27T04:45:00.000Z";7909.14
"2024-06-27T04:45:00.000Z";"2024-06-27T05:00:00.000Z";7923.87
"2024-06-27T05:00:00.000Z";"2024-06-27T05:15:00.000Z";7968.73
"2024-06-27T05:15:00.000Z";"2024-06-27T05:30:00.000Z";8023.23
"2024-06-27T05:30:00.000Z";"2024-06-27T05:45:00.000Z";8136.32
"2024-06-27T05:45:00.000Z";"2024-06-27T06:00:00.000Z";8331.76
"2024-06-27T06:00:00.000Z";"2024-06-27T06:15:00.000Z";8387
"2024-06-27T06:15:00.000Z";"2024-06-27T06:30:00.000Z";8343.32
"2024-06-27T06:30:00.000Z";"2024-06-27T06:45:00.000Z";8297.72
"2024-06-27T06:45:00.000Z";"2024-06-27T07:00:00.000Z";8405.11
"2024-06-27T07:00:00.000Z";"2024-06-27T07:15:00.000Z";8431.25
"2024-06-27T07:15:00.000Z";"2024-06-27T07:30:00.000Z";8445.47
"2024-06-27T07:30:00.000Z";"2024-06-27T07:45:00.000Z";8416.33
"2024-06-27T07:45:00.000Z";"2024-06-27T08:00:00.000Z";8513.72
"2024-06-27T08:00:00.000Z";"2024-06-27T08:15:00.000Z";8535.96
"2024-06-27T08:15:00.000Z";"2024-06-27T08:30:00.000Z";8534.63
"2024-06-27T08:30:00.000Z";"2024-06-27T08:45:00.000Z";8493.57
"2024-06-27T08:45:00.000Z";"2024-06-27T09:00:00.000Z";8588.81
"2024-06-27T09:00:00.000Z";"2024-06-27T09:15:00.000Z";8565.37
"2024-06-27T09:15:00.000Z";"2024-06-27T09:30:00.000Z";8606.45
"2024-06-27T09:30:00.000Z";"2024-06-27T09:45:00.000Z";8658.57
"2024-06-27T09:45:00.000Z";"2024-06-27T10:00:00.000Z";8622.41
"2024-06-27T10:00:00.000Z";"2024-06-27T10:15:00.000Z";8592.2
"2024-06-27T10:15:00.000Z";"2024-06-27T10:30:00.000Z";8556.71
"2024-06-27T10:30:00.000Z";"2024-06-27T10:45:00.000Z";8553.91
"2024-06-27T10:45:00.000Z";"2024-06-27T11:00:00.000Z";8499.61
"2024-06-27T11:00:00.000Z";"2024-06-27T11:15:00.000Z";8556.06
"2024-06-27T11:15:00.000Z";"2024-06-27T11:30:00.000Z";8603.75
"2024-06-27T11:30:00.000Z";"2024-06-27T11:45:00.000Z";8588.09
"2024-06-27T11:45:00.000Z";"2024-06-27T12:00:00.000Z";8579
"2024-06-27T12:00:00.000Z";"2024-06-27T12:15:00.000Z";8582.24
"2024-06-27T12:15:00.000Z";"2024-06-27T12:30:00.000Z";8553.85
"2024-06-27T12:30:00.000Z";"2024-06-27T12:45:00.000Z";8491.39
"2024-06-27T12:45:00.000Z";"2024-06-27T13:00:00.000Z";8422.1
"2024-06-27T13:00:00.000Z";"2024-06-27T13:15:00.000Z";8406.15
"2024-06-27T13:15:00.000Z";"2024-06-27T13:30:00.000Z";8503.28
"2024-06-27T13:30:00.000Z";"2024-06-27T13:45:00.000Z";8552.34
"2024-06-27T13:45:00.000Z";"2024-06-27T14:00:00.000Z";8482.01
"2024-06-27T14:00:00.000Z";"2024-06-27T14:15:00.000Z";8431.55
"2024-06-27T14:15:00.000Z";"2024-06-27T14:30:00.000Z";8412.9
"2024-06-27T14:30:00.000Z";"2024-06-27T14:45:00.000Z";8442.71
"2024-06-27T14:45:00.000Z";"2024-06-27T15:00:00.000Z";8376.37
"2024-06-27T15:00:00.000Z";"2024-06-27T15:15:00.000Z";8328.78
"2024-06-27T15:15:00.000Z";"2024-06-27T15:30:00.000Z";8324.52
"2024-06-27T15:30:00.000Z";"2024-06-27T15:45:00.000Z";8368.77
"2024-06-27T15:45:00.000Z";"2024-06-27T16:00:00.000Z";8305.36
"2024-06-27T16:00:00.000Z";"2024-06-27T16:15:00.000Z";8288.72
"2024-06-27T16:15:00.000Z";"2024-06-27T16:30:00.000Z";8307.14
"2024-06-27T16:30:00.000Z";"2024-06-27T16:45:00.000Z";8330.36
"2024-06-27T16:45:00.000Z";"2024-06-27T17:00:00.000Z";8279.18
"2024-06-27T17:00:00.000Z";"2024-06-27T17:15:00.000Z";8220.14
"2024-06-27T17:15:00.000Z";"2024-06-27T17:30:00.000Z";8225.3
"2024-06-27T17:30:00.000Z";"2024-06-27T17:45:00.000Z";8171.42
"2024-06-27T17:45:00.000Z";"2024-06-27T18:00:00.000Z";8047.47
"2024-06-27T18:00:00.000Z";"2024-06-27T18:15:00.000Z";7952.56
"2024-06-27T18:15:00.000Z";"2024-06-27T18:30:00.000Z";7934.57
"2024-06-27T18:30:00.000Z";"2024-06-27T18:45:00.000Z";7901.76
"2024-06-27T18:45:00.000Z";"2024-06-27T19:00:00.000Z";7892.41
"2024-06-27T19:00:00.000Z";"2024-06-27T19:15:00.000Z";7977.99
"2024-06-27T19:15:00.000Z";"2024-06-27T19:30:00.000Z";8014.2
"2024-06-27T19:30:00.000Z";"2024-06-27T19:45:00.000Z";7949.32
"2024-06-27T19:45:00.000Z";"2024-06-27T20:00:00.000Z";7894.56
"2024-06-27T20:00:00.000Z";"2024-06-27T20:15:00.000Z";7798.52
"2024-06-27T20:15:00.000Z";"2024-06-27T20:30:00.000Z";7647.25
"2024-06-27T20:30:00.000Z";"2024-06-27T20:45:00.000Z";7522.06
"2024-06-27T20:45:00.000Z";"2024-06-27T21:00:00.000Z";7356.23
"2024-06-27T21:00:00.000Z";"2024-06-27T21:15:00.000Z";7276.23
"2024-06-27T21:15:00.000Z";"2024-06-27T21:30:00.000Z";7283.84
"2024-06-27T21:30:00.000Z";"2024-06-27T21:45:00.000Z";7148.64
"2024-06-27T21:45:00.000Z";"2024-06-27T22:00:00.000Z";7094.41
"2024-06-27T22:00:00.000Z";"2024-06-27T22:15:00.000Z";7088.71
"2024-06-27T22:15:00.000Z";"2024-06-27T22:30:00.000Z";7042.86
"2024-06-27T22:30:00.000Z";"2024-06-27T22:45:00.000Z";6955.82
"2024-06-27T22:45:00.000Z";"2024-06-27T23:00:00.000Z";6967.28
"2024-06-27T23:00:00.000Z";"2024-06-27T23:15:00.000Z";6975.89
"2024-06-27T23:15:00.000Z";"2024-06-27T23:30:00.000Z";6914.15
"2024-06-27T23:30:00.000Z";"2024-06-27T23:45:00.000Z";6837.06
"2024-06-27T23:45:00.000Z";"2024-06-28T00:00:00.000Z";6798.12
"2024-06-28T00:00:00.000Z";"2024-06-28T00:15:00.000Z";6810.92
"2024-06-28T00:15:00.000Z";"2024-06-28T00:30:00.000Z";6808.69
"2024-06-28T00:30:00.000Z";"2024-06-28T00:45:00.000Z";6689.6
"2024-06-28T00:45:00.000Z";"2024-06-28T01:00:00.000Z";6692.38
"2024-06-28T01:00:00.000Z";"2024-06-28T01:15:00.000Z";6732.87
"2024-06-28T01:15:00.000Z";"2024-06-28T01:30:00.000Z";6673.51
"2024-06-28T01:30:00.000Z";"2024-06-28T01:45:00.000Z";6711.54
"2024-06-28T01:45:00.000Z";"2024-06-28T02:00:00.000Z";6843.54
"2024-06-28T02:00:00.000Z";"2024-06-28T02:15:00.000Z";6902.51
"2024-06-28T02:15:00.000Z";"2024-06-28T02:30:00.000Z";6946.06
"2024-06-28T02:30:00.000Z";"2024-06-28T02:45:00.000Z";6987.21
"2024-06-28T02:45:00.000Z";"2024-06-28T03:00:00.000Z";7255.53
"2024-06-28T03:00:00.000Z";"2024-06-28T03:15:00.000Z";7447.52
"2024-06-28T03:15:00.000Z";"2024-06-28T03:30:00.000Z";7514.68
"2024-06-28T03:30:00.000Z";"2024-06-28T03:45:00.000Z";7583.48
"2024-06-28T03:45:00.000Z";"2024-06-28T04:00:00.000Z";7779.96
"2024-06-28T04:00:00.000Z";"2024-06-28T04:15:00.000Z";7841.58
"2024-06-28T04:15:00.000Z";"2024-06-28T04:30:00.000Z";7855.25
"2024-06-28T04:30:00.000Z";"2024-06-28T04:45:00.000Z";7949.46
"2024-06-28T04:45:00.000Z";"2024-06-28T05:00:00.000Z";8050.34
"2024-06-28T05:00:00.000Z";"2024-06-28T05:15:00.000Z";8124.38
"2024-06-28T05:15:00.000Z";"2024-06-28T05:30:00.000Z";8115.92
"2024-06-28T05:30:00.000Z";"2024-06-28T05:45:00.000Z";8185.09
"2024-06-28T05:45:00.000Z";"2024-06-28T06:00:00.000Z";8353.45
"2024-06-28T06:00:00.000Z";"2024-06-28T06:15:00.000Z";8471.62
"2024-06-28T06:15:00.000Z";"2024-06-28T06:30:00.000Z";8501.35
"2024-06-28T06:30:00.000Z";"2024-06-28T06:45:00.000Z";8515.28
"2024-06-28T06:45:00.000Z";"2024-06-28T07:00:00.000Z";8607.92
"2024-06-28T07:00:00.000Z";"2024-06-28T07:15:00.000Z";8581.26
"2024-06-28T07:15:00.000Z";"2024-06-28T07:30:00.000Z";8591.2
"2024-06-28T07:30:00.000Z";"2024-06-28T07:45:00.000Z";8646.1
"2024-06-28T07:45:00.000Z";"2024-06-28T08:00:00.000Z";8730.52
"2024-06-28T08:00:00.000Z";"2024-06-28T08:15:00.000Z";8702.5
"2024-06-28T08:15:00.000Z";"2024-06-28T08:30:00.000Z";8700.32
"2024-06-28T08:30:00.000Z";"2024-06-28T08:45:00.000Z";8681.98
"2024-06-28T08:45:00.000Z";"2024-06-28T09:00:00.000Z";8727.6
"2024-06-28T09:00:00.000Z";"2024-06-28T09:15:00.000Z";8725.07
"2024-06-28T09:15:00.000Z";"2024-06-28T09:30:00.000Z";8714.42
"2024-06-28T09:30:00.000Z";"2024-06-28T09:45:00.000Z";8709.59
"2024-06-28T09:45:00.000Z";"2024-06-28T10:00:00.000Z";8703.01
"2024-06-28T10:00:00.000Z";"2024-06-28T10:15:00.000Z";8728.95
"2024-06-28T10:15:00.000Z";"2024-06-28T10:30:00.000Z";8733.87
"2024-06-28T10:30:00.000Z";"2024-06-28T10:45:00.000Z";8718.78
"2024-06-28T10:45:00.000Z";"2024-06-28T11:00:00.000Z";8664.84
"2024-06-28T11:00:00.000Z";"2024-06-28T11:15:00.000Z";8647.23
"2024-06-28T11:15:00.000Z";"2024-06-28T11:30:00.000Z";8651.05
"2024-06-28T11:30:00.000Z";"2024-06-28T11:45:00.000Z";8770.75
"2024-06-28T11:45:00.000Z";"2024-06-28T12:00:00.000Z";8777.51
"2024-06-28T12:00:00.000Z";"2024-06-28T12:15:00.000Z";8738.49
"2024-06-28T12:15:00.000Z";"2024-06-28T12:30:00.000Z";8769.13
"2024-06-28T12:30:00.000Z";"2024-06-28T12:45:00.000Z";8759.75
"2024-06-28T12:45:00.000Z";"2024-06-28T13:00:00.000Z";8691.49
"2024-06-28T13:00:00.000Z";"2024-06-28T13:15:00.000Z";8686.69
"2024-06-28T13:15:00.000Z";"2024-06-28T13:30:00.000Z";8685.65
"2024-06-28T13:30:00.000Z";"2024-06-28T13:45:00.000Z";8675.22
"2024-06-28T13:45:00.000Z";"2024-06-28T14:00:00.000Z";8616.54
"2024-06-28T14:00:00.000Z";"2024-06-28T14:15:00.000Z";8595.29
"2024-06-28T14:15:00.000Z";"2024-06-28T14:30:00.000Z";8631.89
"2024-06-28T14:30:00.000Z";"2024-06-28T14:45:00.000Z";8619.3
"2024-06-28T14:45:00.000Z";"2024-06-28T15:00:00.000Z";8455.39
"2024-06-28T15:00:00.000Z";"2024-06-28T15:15:00.000Z";8388.03
"2024-06-28T15:15:00.000Z";"2024-06-28T15:30:00.000Z";8434.16
"2024-06-28T15:30:00.000Z";"2024-06-28T15:45:00.000Z";8448.71
"2024-06-28T15:45:00.000Z";"2024-06-28T16:00:00.000Z";8350.84
"2024-06-28T16:00:00.000Z";"2024-06-28T16:15:00.000Z";8307.26
"2024-06-28T16:15:00.000Z";"2024-06-28T16:30:00.000Z";8297.04
"2024-06-28T16:30:00.000Z";"2024-06-28T16:45:00.000Z";8318.93
"2024-06-28T16:45:00.000Z";"2024-06-28T17:00:00.000Z";8258.29
"2024-06-28T17:00:00.000Z";"2024-06-28T17:15:00.000Z";8152.93
"2024-06-28T17:15:00.000Z";"2024-06-28T17:30:00.000Z";8004.88
"2024-06-28T17:30:00.000Z";"2024-06-28T17:45:00.000Z";8036.94
"2024-06-28T17:45:00.000Z";"2024-06-28T18:00:00.000Z";7986.92
"2024-06-28T18:00:00.000Z";"2024-06-28T18:15:00.000Z";7925.13
"2024-06-28T18:15:00.000Z";"2024-06-28T18:30:00.000Z";7920.72
"2024-06-28T18:30:00.000Z";"2024-06-28T18:45:00.000Z";7838.55
"2024-06-28T18:45:00.000Z";"2024-06-28T19:00:00.000Z";7817.33
"2024-06-28T19:00:00.000Z";"2024-06-28T19:15:00.000Z";7920.58
"2024-06-28T19:15:00.000Z";"2024-06-28T19:30:00.000Z";7922.14
"2024-06-28T19:30:00.000Z";"2024-06-28T19:45:00.000Z";7826.52
"2024-06-28T19:45:00.000Z";"2024-06-28T20:00:00.000Z";7866.44
"2024-06-28T20:00:00.000Z";"2024-06-28T20:15:00.000Z";7787.64
"2024-06-28T20:15:00.000Z";"2024-06-28T20:30:00.000Z";7697.89
"2024-06-28T20:30:00.000Z";"2024-06-28T20:45:00.000Z";7595.5
"2024-06-28T20:45:00.000Z";"2024-06-28T21:00:00.000Z";7534.32
"2024-06-28T21:00:00.000Z";"2024-06-28T21:15:00.000Z";7414.06
"2024-06-28T21:15:00.000Z";"2024-06-28T21:30:00.000Z";7360.27
"2024-06-28T21:30:00.000Z";"2024-06-28T21:45:00.000Z";7301.8
"2024-06-28T21:45:00.000Z";"2024-06-28T22:00:00.000Z";7191.29
"2024-06-28T22:00:00.000Z";"2024-06-28T22:15:00.000Z";7135.59
"2024-06-28T22:15:00.000Z";"2024-06-28T22:30:00.000Z";7025.62
"2024-06-28T22:30:00.000Z";"2024-06-28T22:45:00.000Z";6917.85
"2024-06-28T22:45:00.000Z";"2024-06-28T23:00:00.000Z";6921.26
"2024-06-28T23:00:00.000Z";"2024-06-28T23:15:00.000Z";6866.46
"2024-06-28T23:15:00.000Z";"2024-06-28T23:30:00.000Z";6805.06
"2024-06-28T23:30:00.000Z";"2024-06-28T23:45:00.000Z";6804.64
"2024-06-28T23:45:00.000Z";"2024-06-29T00:00:00.000Z";6763.67
"2024-06-29T00:00:00.000Z";"2024-06-29T00:15:00.000Z";6705.04
"2024-06-29T00:15:00.000Z";"2024-06-29T00:30:00.000Z";6692.26
"2024-06-29T00:30:00.000Z";"2024-06-29T00:45:00.000Z";6698.31
"2024-06-29T00:45:00.000Z";"2024-06-29T01:00:00.000Z";6612.33
"2024-06-29T01:00:00.000Z";"2024-06-29T01:15:00.000Z";6601.13
"2024-06-29T01:15:00.000Z";"2024-06-29T01:30:00.000Z";6619.11
"2024-06-29T01:30:00.000Z";"2024-06-29T01:45:00.000Z";6618.96
"2024-06-29T01:45:00.000Z";"2024-06-29T02:00:00.000Z";6616.21
"2024-06-29T02:00:00.000Z";"2024-06-29T02:15:00.000Z";6689.43
"2024-06-29T02:15:00.000Z";"2024-06-29T02:30:00.000Z";6672.29
"2024-06-29T02:30:00.000Z";"2024-06-29T02:45:00.000Z";6681.16
"2024-06-29T02:45:00.000Z";"2024-06-29T03:00:00.000Z";6764.73
"2024-06-29T03:00:00.000Z";"2024-06-29T03:15:00.000Z";6862.2
"2024-06-29T03:15:00.000Z";"2024-06-29T03:30:00.000Z";6905.38
"2024-06-29T03:30:00.000Z";"2024-06-29T03:45:00.000Z";6995.08
"2024-06-29T03:45:00.000Z";"2024-06-29T04:00:00.000Z";7014.59
"2024-06-29T04:00:00.000Z";"2024-06-29T04:15:00.000Z";7052.56
"2024-06-29T04:15:00.000Z";"2024-06-29T04:30:00.000Z";7129.84
"2024-06-29T04:30:00.000Z";"2024-06-29T04:45:00.000Z";7128.4
"2024-06-29T04:45:00.000Z";"2024-06-29T05:00:00.000Z";7210.88
"2024-06-29T05:00:00.000Z";"2024-06-29T05:15:00.000Z";7370.17
"2024-06-29T05:15:00.000Z";"2024-06-29T05:30:00.000Z";7428.55
"2024-06-29T05:30:00.000Z";"2024-06-29T05:45:00.000Z";7554.14
"2024-06-29T05:45:00.000Z";"2024-06-29T06:00:00.000Z";7754.6
"2024-06-29T06:00:00.000Z";"2024-06-29T06:15:00.000Z";7840.09
"2024-06-29T06:15:00.000Z";"2024-06-29T06:30:00.000Z";7801.46
"2024-06-29T06:30:00.000Z";"2024-06-29T06:45:00.000Z";7818.32
"2024-06-29T06:45:00.000Z";"2024-06-29T07:00:00.000Z";7895.79
"2024-06-29T07:00:00.000Z";"2024-06-29T07:15:00.000Z";7886.88
"2024-06-29T07:15:00.000Z";"2024-06-29T07:30:00.000Z";7951.74
"2024-06-29T07:30:00.000Z";"2024-06-29T07:45:00.000Z";7948.62
"2024-06-29T07:45:00.000Z";"2024-06-29T08:00:00.000Z";7995.81
"2024-06-29T08:00:00.000Z";"2024-06-29T08:15:00.000Z";8081.05
"2024-06-29T08:15:00.000Z";"2024-06-29T08:30:00.000Z";8056.68
"2024-06-29T08:30:00.000Z";"2024-06-29T08:45:00.000Z";8032.28
"2024-06-29T08:45:00.000Z";"2024-06-29T09:00:00.000Z";8061.05
"2024-06-29T09:00:00.000Z";"2024-06-29T09:15:00.000Z";8054.32
"2024-06-29T09:15:00.000Z";"2024-06-29T09:30:00.000Z";8029.55
"2024-06-29T09:30:00.000Z";"2024-06-29T09:45:00.000Z";8004.35
"2024-06-29T09:45:00.000Z";"2024-06-29T10:00:00.000Z";7992.6
"2024-06-29T10:00:00.000Z";"2024-06-29T10:15:00.000Z";7989.8
"2024-06-29T10:15:00.000Z";"2024-06-29T10:30:00.000Z";7923.01
"2024-06-29T10:30:00.000Z";"2024-06-29T10:45:00.000Z";7931.42
"2024-06-29T10:45:00.000Z";"2024-06-29T11:00:00.000Z";7925.76
"2024-06-29T11:00:00.000Z";"2024-06-29T11:15:00.000Z";7963.82
"2024-06-29T11:15:00.000Z";"2024-06-29T11:30:00.000Z";7920.32
"2024-06-29T11:30:00.000Z";"2024-06-29T11:45:00.000Z";7983.32
"2024-06-29T11:45:00.000Z";"2024-06-29T12:00:00.000Z";7955.47
"2024-06-29T12:00:00.000Z";"2024-06-29T12:15:00.000Z";7912
"2024-06-29T12:15:00.000Z";"2024-06-29T12:30:00.000Z";7901.62
"2024-06-29T12:30:00.000Z";"2024-06-29T12:45:00.000Z";7909.07
"2024-06-29T12:45:00.000Z";"2024-06-29T13:00:00.000Z";7841.26
"2024-06-29T13:00:00.000Z";"2024-06-29T13:15:00.000Z";7882.8
"2024-06-29T13:15:00.000Z";"2024-06-29T13:30:00.000Z";7952.23
"2024-06-29T13:30:00.000Z";"2024-06-29T13:45:00.000Z";7936.27
"2024-06-29T13:45:00.000Z";"2024-06-29T14:00:00.000Z";7909.22
"2024-06-29T14:00:00.000Z";"2024-06-29T14:15:00.000Z";7899.91
"2024-06-29T14:15:00.000Z";"2024-06-29T14:30:00.000Z";7973.41
"2024-06-29T14:30:00.000Z";"2024-06-29T14:45:00.000Z";7932.45
"2024-06-29T14:45:00.000Z";"2024-06-29T15:00:00.000Z";7903.16
"2024-06-29T15:00:00.000Z";"2024-06-29T15:15:00.000Z";7921.03
"2024-06-29T15:15:00.000Z";"2024-06-29T15:30:00.000Z";7866.87
"2024-06-29T15:30:00.000Z";"2024-06-29T15:45:00.000Z";7839.44
"2024-06-29T15:45:00.000Z";"2024-06-29T16:00:00.000Z";7803.45
"2024-06-29T16:00:00.000Z";"2024-06-29T16:15:00.000Z";7837.63
"2024-06-29T16:15:00.000Z";"2024-06-29T16:30:00.000Z";7867.57
"2024-06-29T16:30:00.000Z";"2024-06-29T16:45:00.000Z";7826.33
"2024-06-29T16:45:00.000Z";"2024-06-29T17:00:00.000Z";7773.41
"2024-06-29T17:00:00.000Z";"2024-06-29T17:15:00.000Z";7721.82
"2024-06-29T17:15:00.000Z";"2024-06-29T17:30:00.000Z";7687.54
"2024-06-29T17:30:00.000Z";"2024-06-29T17:45:00.000Z";7651.43
"2024-06-29T17:45:00.000Z";"2024-06-29T18:00:00.000Z";7498.15
"2024-06-29T18:00:00.000Z";"2024-06-29T18:15:00.000Z";7405.45
"2024-06-29T18:15:00.000Z";"2024-06-29T18:30:00.000Z";7375.14
"2024-06-29T18:30:00.000Z";"2024-06-29T18:45:00.000Z";7283.31
"2024-06-29T18:45:00.000Z";"2024-06-29T19:00:00.000Z";7245.97
"2024-06-29T19:00:00.000Z";"2024-06-29T19:15:00.000Z";7301.47
"2024-06-29T19:15:00.000Z";"2024-06-29T19:30:00.000Z";7336.5
"2024-06-29T19:30:00.000Z";"2024-06-29T19:45:00.000Z";7314.09
"2024-06-29T19:45:00.000Z";"2024-06-29T20:00:00.000Z";7305.81
"2024-06-29T20:00:00.000Z";"2024-06-29T20:15:00.000Z";7261.62
"2024-06-29T20:15:00.000Z";"2024-06-29T20:30:00.000Z";7148.39
"2024-06-29T20:30:00.000Z";"2024-06-29T20:45:00.000Z";7054.94
"2024-06-29T20:45:00.000Z";"2024-06-29T21:00:00.000Z";7028.79
"2024-06-29T21:00:00.000Z";"2024-06-29T21:15:00.000Z";6969.44
"2024-06-29T21:15:00.000Z";"2024-06-29T21:30:00.000Z";6913.75
"2024-06-29T21:30:00.000Z";"2024-06-29T21:45:00.000Z";6856.63
"2024-06-29T21:45:00.000Z";"2024-06-29T22:00:00.000Z";6811.01
"2024-06-29T22:00:00.000Z";"2024-06-29T22:15:00.000Z";6809.68
"2024-06-29T22:15:00.000Z";"2024-06-29T22:30:00.000Z";6764.43
"2024-06-29T22:30:00.000Z";"2024-06-29T22:45:00.000Z";6734.44
"2024-06-29T22:45:00.000Z";"2024-06-29T23:00:00.000Z";6678.7
"2024-06-29T23:00:00.000Z";"2024-06-29T23:15:00.000Z";6610.07
"2024-06-29T23:15:00.000Z";"2024-06-29T23:30:00.000Z";6581.13
"2024-06-29T23:30:00.000Z";"2024-06-29T23:45:00.000Z";6512.12
"2024-06-29T23:45:00.000Z";"2024-06-30T00:00:00.000Z";6501.01
"2024-06-30T00:00:00.000Z";"2024-06-30T00:15:00.000Z";6465.75
"2024-06-30T00:15:00.000Z";"2024-06-30T00:30:00.000Z";6446.85
"2024-06-30T00:30:00.000Z";"2024-06-30T00:45:00.000Z";6448.47
"2024-06-30T00:45:00.000Z";"2024-06-30T01:00:00.000Z";6377.06
"2024-06-30T01:00:00.000Z";"2024-06-30T01:15:00.000Z";6375.34
"2024-06-30T01:15:00.000Z";"2024-06-30T01:30:00.000Z";6286.66
"2024-06-30T01:30:00.000Z";"2024-06-30T01:45:00.000Z";6308.9
"2024-06-30T01:45:00.000Z";"2024-06-30T02:00:00.000Z";6384.43
"2024-06-30T02:00:00.000Z";"2024-06-30T02:15:00.000Z";6390.1
"2024-06-30T02:15:00.000Z";"2024-06-30T02:30:00.000Z";6415.49
"2024-06-30T02:30:00.000Z";"2024-06-30T02:45:00.000Z";6424.61
"2024-06-30T02:45:00.000Z";"2024-06-30T03:00:00.000Z";6583.94
"2024-06-30T03:00:00.000Z";"2024-06-30T03:15:00.000Z";6614.37
"2024-06-30T03:15:00.000Z";"2024-06-30T03:30:00.000Z";6616.28
"2024-06-30T03:30:00.000Z";"2024-06-30T03:45:00.000Z";6555.81
"2024-06-30T03:45:00.000Z";"2024-06-30T04:00:00.000Z";6556.67
"2024-06-30T04:00:00.000Z";"2024-06-30T04:15:00.000Z";6631
"2024-06-30T04:15:00.000Z";"2024-06-30T04:30:00.000Z";6601.6
"2024-06-30T04:30:00.000Z";"2024-06-30T04:45:00.000Z";6575.75
"2024-06-30T04:45:00.000Z";"2024-06-30T05:00:00.000Z";6697.07
"2024-06-30T05:00:00.000Z";"2024-06-30T05:15:00.000Z";6726.58
"2024-06-30T05:15:00.000Z";"2024-06-30T05:30:00.000Z";6767.39
"2024-06-30T05:30:00.000Z";"2024-06-30T05:45:00.000Z";6842.49
"2024-06-30T05:45:00.000Z";"2024-06-30T06:00:00.000Z";6922.83
"2024-06-30T06:00:00.000Z";"2024-06-30T06:15:00.000Z";7021.89
"2024-06-30T06:15:00.000Z";"2024-06-30T06:30:00.000Z";7084.27
"2024-06-30T06:30:00.000Z";"2024-06-30T06:45:00.000Z";7059.25
"2024-06-30T06:45:00.000Z";"2024-06-30T07:00:00.000Z";7134.45
"2024-06-30T07:00:00.000Z";"2024-06-30T07:15:00.000Z";7185.56
"2024-06-30T07:15:00.000Z";"2024-06-30T07:30:00.000Z";7314.55
"2024-06-30T07:30:00.000Z";"2024-06-30T07:45:00.000Z";7297.93
"2024-06-30T07:45:00.000Z";"2024-06-30T08:00:00.000Z";7385.48
"2024-06-30T08:00:00.000Z";"2024-06-30T08:15:00.000Z";7404.38
"2024-06-30T08:15:00.000Z";"2024-06-30T08:30:00.000Z";7493.77
"2024-06-30T08:30:00.000Z";"2024-06-30T08:45:00.000Z";7471.18
"2024-06-30T08:45:00.000Z";"2024-06-30T09:00:00.000Z";7523.75
"2024-06-30T09:00:00.000Z";"2024-06-30T09:15:00.000Z";7552.68
"2024-06-30T09:15:00.000Z";"2024-06-30T09:30:00.000Z";7515.77
"2024-06-30T09:30:00.000Z";"2024-06-30T09:45:00.000Z";7558.28
"2024-06-30T09:45:00.000Z";"2024-06-30T10:00:00.000Z";7452.11
"2024-06-30T10:00:00.000Z";"2024-06-30T10:15:00.000Z";7388.86
"2024-06-30T10:15:00.000Z";"2024-06-30T10:30:00.000Z";7455.97
"2024-06-30T10:30:00.000Z";"2024-06-30T10:45:00.000Z";7498.82
"2024-06-30T10:45:00.000Z";"2024-06-30T11:00:00.000Z";7510.47
"2024-06-30T11:00:00.000Z";"2024-06-30T11:15:00.000Z";7539.41
"2024-06-30T11:15:00.000Z";"2024-06-30T11:30:00.000Z";7535.98
"2024-06-30T11:30:00.000Z";"2024-06-30T11:45:00.000Z";7641.18
"2024-06-30T11:45:00.000Z";"2024-06-30T12:00:00.000Z";7677.97
"2024-06-30T12:00:00.000Z";"2024-06-30T12:15:00.000Z";7709.39
"2024-06-30T12:15:00.000Z";"2024-06-30T12:30:00.000Z";7679.69
"2024-06-30T12:30:00.000Z";"2024-06-30T12:45:00.000Z";7707.11
"2024-06-30T12:45:00.000Z";"2024-06-30T13:00:00.000Z";7637.89
"2024-06-30T13:00:00.000Z";"2024-06-30T13:15:00.000Z";7645.58
