"datasetId";"startTime";"endTime";"value";"additionalJson"
363;"2026-07-17T01:00:00.000Z";"2026-07-17T02:00:00.000Z";3510335.175;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-17T01:00:00Z"",""Value"":""3510335.175"",""Count"":""3789613""}"
363;"2026-07-17T00:00:00.000Z";"2026-07-17T01:00:00.000Z";3622549.99;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-17T00:00:00Z"",""Value"":""3622549.99"",""Count"":""3789613""}"
363;"2026-07-16T23:00:00.000Z";"2026-07-17T00:00:00.000Z";3733131.691;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T23:00:00Z"",""Value"":""3733131.691"",""Count"":""3789612""}"
363;"2026-07-16T22:00:00.000Z";"2026-07-16T23:00:00.000Z";3876757.388;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T22:00:00Z"",""Value"":""3876757.388"",""Count"":""3789612""}"
363;"2026-07-16T21:00:00.000Z";"2026-07-16T22:00:00.000Z";4178834.009;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T21:00:00Z"",""Value"":""4178834.009"",""Count"":""3789613""}"
363;"2026-07-16T20:00:00.000Z";"2026-07-16T21:00:00.000Z";4506116.227;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T20:00:00Z"",""Value"":""4506116.227"",""Count"":""3789051""}"
363;"2026-07-16T19:00:00.000Z";"2026-07-16T20:00:00.000Z";4673923.387;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T19:00:00Z"",""Value"":""4673923.387"",""Count"":""3789050""}"
363;"2026-07-16T18:00:00.000Z";"2026-07-16T19:00:00.000Z";4607012.307;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T18:00:00Z"",""Value"":""4607012.307"",""Count"":""3789050""}"
363;"2026-07-16T17:00:00.000Z";"2026-07-16T18:00:00.000Z";4754807.651;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T17:00:00Z"",""Value"":""4754807.651"",""Count"":""3789050""}"
363;"2026-07-16T16:00:00.000Z";"2026-07-16T17:00:00.000Z";4761430.167;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T16:00:00Z"",""Value"":""4761430.167"",""Count"":""3789050""}"
363;"2026-07-16T15:00:00.000Z";"2026-07-16T16:00:00.000Z";4703866.314;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T15:00:00Z"",""Value"":""4703866.314"",""Count"":""3789048""}"
363;"2026-07-16T14:00:00.000Z";"2026-07-16T15:00:00.000Z";4725220.982;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T14:00:00Z"",""Value"":""4725220.982"",""Count"":""3789048""}"
363;"2026-07-16T13:00:00.000Z";"2026-07-16T14:00:00.000Z";4728511.787;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T13:00:00Z"",""Value"":""4728511.787"",""Count"":""3789048""}"
363;"2026-07-16T12:00:00.000Z";"2026-07-16T13:00:00.000Z";4726938.434;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T12:00:00Z"",""Value"":""4726938.434"",""Count"":""3789045""}"
363;"2026-07-16T11:00:00.000Z";"2026-07-16T12:00:00.000Z";4753433.428;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T11:00:00Z"",""Value"":""4753433.428"",""Count"":""3789034""}"
363;"2026-07-16T10:00:00.000Z";"2026-07-16T11:00:00.000Z";4776432.214;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T10:00:00Z"",""Value"":""4776432.214"",""Count"":""3789027""}"
363;"2026-07-16T09:00:00.000Z";"2026-07-16T10:00:00.000Z";4817348.85;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T09:00:00Z"",""Value"":""4817348.85"",""Count"":""3788974""}"
363;"2026-07-16T08:00:00.000Z";"2026-07-16T09:00:00.000Z";4766702.516;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T08:00:00Z"",""Value"":""4766702.516"",""Count"":""3789001""}"
363;"2026-07-16T07:00:00.000Z";"2026-07-16T08:00:00.000Z";4685659.794;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T07:00:00Z"",""Value"":""4685659.794"",""Count"":""3788994""}"
363;"2026-07-16T06:00:00.000Z";"2026-07-16T07:00:00.000Z";4581866.107;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T06:00:00Z"",""Value"":""4581866.107"",""Count"":""3788942""}"
363;"2026-07-16T05:00:00.000Z";"2026-07-16T06:00:00.000Z";4407890.101;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T05:00:00Z"",""Value"":""4407890.101"",""Count"":""3789020""}"
363;"2026-07-16T04:00:00.000Z";"2026-07-16T05:00:00.000Z";4179774.401;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T04:00:00Z"",""Value"":""4179774.401"",""Count"":""3789019""}"
363;"2026-07-16T03:00:00.000Z";"2026-07-16T04:00:00.000Z";3877010.026;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T03:00:00Z"",""Value"":""3877010.026"",""Count"":""3789021""}"
363;"2026-07-16T02:00:00.000Z";"2026-07-16T03:00:00.000Z";3513117.323;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T02:00:00Z"",""Value"":""3513117.323"",""Count"":""3789020""}"
363;"2026-07-16T01:00:00.000Z";"2026-07-16T02:00:00.000Z";3413662.171;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T01:00:00Z"",""Value"":""3413662.171"",""Count"":""3789032""}"
363;"2026-07-16T00:00:00.000Z";"2026-07-16T01:00:00.000Z";3515827.644;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-16T00:00:00Z"",""Value"":""3515827.644"",""Count"":""3789032""}"
363;"2026-07-15T23:00:00.000Z";"2026-07-16T00:00:00.000Z";3667577.203;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T23:00:00Z"",""Value"":""3667577.203"",""Count"":""3789031""}"
363;"2026-07-15T22:00:00.000Z";"2026-07-15T23:00:00.000Z";3851494.421;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T22:00:00Z"",""Value"":""3851494.421"",""Count"":""3789031""}"
363;"2026-07-15T21:00:00.000Z";"2026-07-15T22:00:00.000Z";4168694.882;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T21:00:00Z"",""Value"":""4168694.882"",""Count"":""3789031""}"
363;"2026-07-15T20:00:00.000Z";"2026-07-15T21:00:00.000Z";4495900.04;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T20:00:00Z"",""Value"":""4495900.04"",""Count"":""3789168""}"
363;"2026-07-15T19:00:00.000Z";"2026-07-15T20:00:00.000Z";4678661.095;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T19:00:00Z"",""Value"":""4678661.095"",""Count"":""3789168""}"
363;"2026-07-15T18:00:00.000Z";"2026-07-15T19:00:00.000Z";4666795.182;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T18:00:00Z"",""Value"":""4666795.182"",""Count"":""3789168""}"
363;"2026-07-15T17:00:00.000Z";"2026-07-15T18:00:00.000Z";4848025.537;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T17:00:00Z"",""Value"":""4848025.537"",""Count"":""3789168""}"
363;"2026-07-15T16:00:00.000Z";"2026-07-15T17:00:00.000Z";4874698.942;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T16:00:00Z"",""Value"":""4874698.942"",""Count"":""3789167""}"
363;"2026-07-15T15:00:00.000Z";"2026-07-15T16:00:00.000Z";4820295.074;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T15:00:00Z"",""Value"":""4820295.074"",""Count"":""3789165""}"
363;"2026-07-15T14:00:00.000Z";"2026-07-15T15:00:00.000Z";4837708.528;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T14:00:00Z"",""Value"":""4837708.528"",""Count"":""3789165""}"
363;"2026-07-15T13:00:00.000Z";"2026-07-15T14:00:00.000Z";4860262.776;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T13:00:00Z"",""Value"":""4860262.776"",""Count"":""3789158""}"
363;"2026-07-15T12:00:00.000Z";"2026-07-15T13:00:00.000Z";4856790.274;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T12:00:00Z"",""Value"":""4856790.274"",""Count"":""3789150""}"
363;"2026-07-15T11:00:00.000Z";"2026-07-15T12:00:00.000Z";4842128.232;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T11:00:00Z"",""Value"":""4842128.232"",""Count"":""3789140""}"
363;"2026-07-15T10:00:00.000Z";"2026-07-15T11:00:00.000Z";4847419.773;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T10:00:00Z"",""Value"":""4847419.773"",""Count"":""3789139""}"
363;"2026-07-15T09:00:00.000Z";"2026-07-15T10:00:00.000Z";4853361.798;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T09:00:00Z"",""Value"":""4853361.798"",""Count"":""3789128""}"
363;"2026-07-15T08:00:00.000Z";"2026-07-15T09:00:00.000Z";4812700.63;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T08:00:00Z"",""Value"":""4812700.63"",""Count"":""3789096""}"
363;"2026-07-15T07:00:00.000Z";"2026-07-15T08:00:00.000Z";4720966.317;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T07:00:00Z"",""Value"":""4720966.317"",""Count"":""3789075""}"
363;"2026-07-15T06:00:00.000Z";"2026-07-15T07:00:00.000Z";4622795.672;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T06:00:00Z"",""Value"":""4622795.672"",""Count"":""3789075""}"
363;"2026-07-15T05:00:00.000Z";"2026-07-15T06:00:00.000Z";4461426.456;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T05:00:00Z"",""Value"":""4461426.456"",""Count"":""3789134""}"
363;"2026-07-15T04:00:00.000Z";"2026-07-15T05:00:00.000Z";4235146.298;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T04:00:00Z"",""Value"":""4235146.298"",""Count"":""3789155""}"
363;"2026-07-15T03:00:00.000Z";"2026-07-15T04:00:00.000Z";3902348.284;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T03:00:00Z"",""Value"":""3902348.284"",""Count"":""3789159""}"
363;"2026-07-15T02:00:00.000Z";"2026-07-15T03:00:00.000Z";3540049.193;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T02:00:00Z"",""Value"":""3540049.193"",""Count"":""3789161""}"
363;"2026-07-15T01:00:00.000Z";"2026-07-15T02:00:00.000Z";3460487.06;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T01:00:00Z"",""Value"":""3460487.06"",""Count"":""3789185""}"
363;"2026-07-15T00:00:00.000Z";"2026-07-15T01:00:00.000Z";3567322.543;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-15T00:00:00Z"",""Value"":""3567322.543"",""Count"":""3789185""}"
363;"2026-07-14T23:00:00.000Z";"2026-07-15T00:00:00.000Z";3687012.455;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T23:00:00Z"",""Value"":""3687012.455"",""Count"":""3789182""}"
363;"2026-07-14T22:00:00.000Z";"2026-07-14T23:00:00.000Z";3832339.596;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T22:00:00Z"",""Value"":""3832339.596"",""Count"":""3789182""}"
363;"2026-07-14T21:00:00.000Z";"2026-07-14T22:00:00.000Z";4142035.341;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T21:00:00Z"",""Value"":""4142035.341"",""Count"":""3789182""}"
363;"2026-07-14T20:00:00.000Z";"2026-07-14T21:00:00.000Z";4483952.345;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T20:00:00Z"",""Value"":""4483952.345"",""Count"":""3788284""}"
363;"2026-07-14T19:00:00.000Z";"2026-07-14T20:00:00.000Z";4651813.08;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T19:00:00Z"",""Value"":""4651813.08"",""Count"":""3788284""}"
363;"2026-07-14T18:00:00.000Z";"2026-07-14T19:00:00.000Z";4623092.337;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T18:00:00Z"",""Value"":""4623092.337"",""Count"":""3788284""}"
363;"2026-07-14T17:00:00.000Z";"2026-07-14T18:00:00.000Z";4795164.764;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T17:00:00Z"",""Value"":""4795164.764"",""Count"":""3788282""}"
363;"2026-07-14T16:00:00.000Z";"2026-07-14T17:00:00.000Z";4795613.688;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T16:00:00Z"",""Value"":""4795613.688"",""Count"":""3788281""}"
363;"2026-07-14T15:00:00.000Z";"2026-07-14T16:00:00.000Z";4731657.531;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T15:00:00Z"",""Value"":""4731657.531"",""Count"":""3788280""}"
363;"2026-07-14T14:00:00.000Z";"2026-07-14T15:00:00.000Z";4733694.883;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T14:00:00Z"",""Value"":""4733694.883"",""Count"":""3788277""}"
363;"2026-07-14T13:00:00.000Z";"2026-07-14T14:00:00.000Z";4716520.343;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T13:00:00Z"",""Value"":""4716520.343"",""Count"":""3788275""}"
363;"2026-07-14T12:00:00.000Z";"2026-07-14T13:00:00.000Z";4723505.295;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T12:00:00Z"",""Value"":""4723505.295"",""Count"":""3788268""}"
363;"2026-07-14T11:00:00.000Z";"2026-07-14T12:00:00.000Z";4731274.91;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T11:00:00Z"",""Value"":""4731274.91"",""Count"":""3788253""}"
363;"2026-07-14T10:00:00.000Z";"2026-07-14T11:00:00.000Z";4780219.257;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T10:00:00Z"",""Value"":""4780219.257"",""Count"":""3788241""}"
363;"2026-07-14T09:00:00.000Z";"2026-07-14T10:00:00.000Z";4778068.61;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T09:00:00Z"",""Value"":""4778068.61"",""Count"":""3788228""}"
363;"2026-07-14T08:00:00.000Z";"2026-07-14T09:00:00.000Z";4713003.316;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T08:00:00Z"",""Value"":""4713003.316"",""Count"":""3788202""}"
363;"2026-07-14T07:00:00.000Z";"2026-07-14T08:00:00.000Z";4649673.196;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T07:00:00Z"",""Value"":""4649673.196"",""Count"":""3788173""}"
363;"2026-07-14T06:00:00.000Z";"2026-07-14T07:00:00.000Z";4584353.062;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T06:00:00Z"",""Value"":""4584353.062"",""Count"":""3788178""}"
363;"2026-07-14T05:00:00.000Z";"2026-07-14T06:00:00.000Z";4453256.302;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T05:00:00Z"",""Value"":""4453256.302"",""Count"":""3788293""}"
363;"2026-07-14T04:00:00.000Z";"2026-07-14T05:00:00.000Z";4250261.678;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T04:00:00Z"",""Value"":""4250261.678"",""Count"":""3788313""}"
363;"2026-07-14T03:00:00.000Z";"2026-07-14T04:00:00.000Z";3951926.393;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T03:00:00Z"",""Value"":""3951926.393"",""Count"":""3788313""}"
363;"2026-07-14T02:00:00.000Z";"2026-07-14T03:00:00.000Z";3539392.968;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T02:00:00Z"",""Value"":""3539392.968"",""Count"":""3788315""}"
363;"2026-07-14T01:00:00.000Z";"2026-07-14T02:00:00.000Z";3429793.166;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T01:00:00Z"",""Value"":""3429793.166"",""Count"":""3788335""}"
363;"2026-07-14T00:00:00.000Z";"2026-07-14T01:00:00.000Z";3504740.711;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-14T00:00:00Z"",""Value"":""3504740.711"",""Count"":""3788335""}"
363;"2026-07-13T23:00:00.000Z";"2026-07-14T00:00:00.000Z";3649378.617;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-13T23:00:00Z"",""Value"":""3649378.617"",""Count"":""3788318""}"
363;"2026-07-13T22:00:00.000Z";"2026-07-13T23:00:00.000Z";3767391.566;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-13T22:00:00Z"",""Value"":""3767391.566"",""Count"":""3788318""}"
363;"2026-07-13T21:00:00.000Z";"2026-07-13T22:00:00.000Z";4020557.083;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-13T21:00:00Z"",""Value"":""4020557.083"",""Count"":""3788318""}"
363;"2026-07-13T20:00:00.000Z";"2026-07-13T21:00:00.000Z";4362034.734;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-13T20:00:00Z"",""Value"":""4362034.734"",""Count"":""3788102""}"
363;"2026-07-13T19:00:00.000Z";"2026-07-13T20:00:00.000Z";4551591.867;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-13T19:00:00Z"",""Value"":""4551591.867"",""Count"":""3788102""}"
363;"2026-07-13T18:00:00.000Z";"2026-07-13T19:00:00.000Z";4495031.111;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-13T18:00:00Z"",""Value"":""4495031.111"",""Count"":""3788101""}"
363;"2026-07-13T17:00:00.000Z";"2026-07-13T18:00:00.000Z";4676914.577;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-13T17:00:00Z"",""Value"":""4676914.577"",""Count"":""3788100""}"
363;"2026-07-13T16:00:00.000Z";"2026-07-13T17:00:00.000Z";4712041.632;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-13T16:00:00Z"",""Value"":""4712041.632"",""Count"":""3788099""}"
363;"2026-07-13T15:00:00.000Z";"2026-07-13T16:00:00.000Z";4667734.597;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-13T15:00:00Z"",""Value"":""4667734.597"",""Count"":""3788099""}"
363;"2026-07-13T14:00:00.000Z";"2026-07-13T15:00:00.000Z";4705561.238;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-13T14:00:00Z"",""Value"":""4705561.238"",""Count"":""3788098""}"
363;"2026-07-13T13:00:00.000Z";"2026-07-13T14:00:00.000Z";4724630.443;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-13T13:00:00Z"",""Value"":""4724630.443"",""Count"":""3788092""}"
363;"2026-07-13T12:00:00.000Z";"2026-07-13T13:00:00.000Z";4755961.75;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-13T12:00:00Z"",""Value"":""4755961.75"",""Count"":""3788089""}"
363;"2026-07-13T11:00:00.000Z";"2026-07-13T12:00:00.000Z";4809159.157;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-13T11:00:00Z"",""Value"":""4809159.157"",""Count"":""3788088""}"
363;"2026-07-13T10:00:00.000Z";"2026-07-13T11:00:00.000Z";4834172.803;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-13T10:00:00Z"",""Value"":""4834172.803"",""Count"":""3788078""}"
363;"2026-07-13T09:00:00.000Z";"2026-07-13T10:00:00.000Z";4858777.871;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-13T09:00:00Z"",""Value"":""4858777.871"",""Count"":""3788070""}"
363;"2026-07-13T08:00:00.000Z";"2026-07-13T09:00:00.000Z";4826588.505;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-13T08:00:00Z"",""Value"":""4826588.505"",""Count"":""3788050""}"
363;"2026-07-13T07:00:00.000Z";"2026-07-13T08:00:00.000Z";4740082.083;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-13T07:00:00Z"",""Value"":""4740082.083"",""Count"":""3788034""}"
363;"2026-07-13T06:00:00.000Z";"2026-07-13T07:00:00.000Z";4637656.285;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-13T06:00:00Z"",""Value"":""4637656.285"",""Count"":""3788032""}"
363;"2026-07-13T05:00:00.000Z";"2026-07-13T06:00:00.000Z";4465101.527;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-07-13T05:00:00Z"",""Value"":""4465101.527"",""Count"":""3788166""}"
